Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000009585,Apobec3,Gene Expression,0.004352562486940393,0.44106706241256344,0.6373337962315817,110,0.04408860737210116,106
ENSMUSG00000021822,Plau,Gene Expression,0.004348713070565087,0.43474197354151456,0.6300388868759462,30,0.009400230955854218,28
ENSMUSG00000037225,Fgf2,Gene Expression,0.004345666337475809,0.44290786882918587,0.6392102750560497,159,0.053254683957245454,150
ENSMUSG00000039065,Atpsckmt,Gene Expression,0.004343975097293538,0.44443391718117686,0.6410639040580312,437,0.15285402146905225,396
ENSMUSG00000074625,Arhgap40,Gene Expression,0.004331105468715603,0.40900162598975465,0.5985561814977575,8,0.002430008129485056,8
ENSMUSG00000022853,Ehhadh,Gene Expression,0.004328196645065708,0.4452497896192722,0.6420661718884598,208,0.07206589923302888,198
ENSMUSG00000071005,Ccl19,Gene Expression,0.00431898799771434,0.44120696277411975,0.637373612312236,82,0.03912352289227756,71
ENSMUSG00000029299,Abcg3,Gene Expression,0.004318310949922853,0.4175748930627574,0.609337445656038,13,0.004867260261759423,13
ENSMUSG00000068264,Ap5s1,Gene Expression,0.004313317701553399,0.4479245579231623,0.6452217651158992,1253,0.4325321607320993,960
ENSMUSG00000068860,Gm128,Gene Expression,0.004307012722669673,0.4295239429524169,0.6234987067099829,16,0.007948440285539744,16
ENSMUSG00000056031,9330154J02Rik,Gene Expression,0.004306245745006932,0.4405868978276053,0.6367700441871288,48,0.016040018870258722,46
ENSMUSG00000048379,Socs4,Gene Expression,0.004306075699631732,0.44812914213798183,0.6454726481578845,521,0.18898717377443913,451
ENSMUSG00000116508,Gm49463,Gene Expression,0.004305509435866399,0.4389865106000519,0.6347164094463242,31,0.008930207401475987,30
ENSMUSG00000086889,Phf2os1,Gene Expression,0.004304418588162112,0.4361714252224256,0.6316092765523904,29,0.010452128889801082,29
ENSMUSG00000090031,4732440D04Rik,Gene Expression,0.004298128217161612,0.44660503160464216,0.6436268506405509,95,0.030342561784606495,92
ENSMUSG00000039298,Cdk5rap2,Gene Expression,0.004292895408784752,0.4490996661873099,0.6465769649925968,332,0.1283358017909632,310
ENSMUSG00000038217,Tlcd2,Gene Expression,0.0042928258346565315,0.4392629136146069,0.6350727817015651,40,0.015055408849802863,38
ENSMUSG00000029591,Ung,Gene Expression,0.004292553285573367,0.4478586531592177,0.6451706251233289,134,0.04318832645831184,131
ENSMUSG00000097527,1700112J16Rik,Gene Expression,0.004288549095568432,0.44366385461098945,0.6401707118174887,50,0.015843885543444878,48
ENSMUSG00000039810,Zc3h10,Gene Expression,0.004282241649772662,0.45065708994514075,0.6483657020831072,714,0.24935625243333406,613
ENSMUSG00000018387,Shroom1,Gene Expression,0.0042790719606461015,0.44972422244286747,0.6473307823685879,199,0.07251883414599596,193
ENSMUSG00000058925,Ccdc192,Gene Expression,0.004269795460814139,0.4332053959807083,0.6280264864125297,18,0.005939743724757133,18
ENSMUSG00000044156,Hepacam2,Gene Expression,0.004268131188564213,0.3671785077876639,0.5454636242729605,9,0.0037868547876592864,9
ENSMUSG00000043065,Spice1,Gene Expression,0.004264539845874274,0.45223337487982973,0.6503248931574755,484,0.1691749183567687,427
ENSMUSG00000097040,2610316D01Rik,Gene Expression,0.004262383911050603,0.45016985567051004,0.6478403978830798,125,0.04293060707603984,118
ENSMUSG00000052331,Ankrd44,Gene Expression,0.004261407924746653,0.4520614322959129,0.6501216898042538,290,0.10110143260242169,261
ENSMUSG00000044348,Slc25a53,Gene Expression,0.004253705339268571,0.4534993504053788,0.6518133293979891,599,0.1966994235754554,529
ENSMUSG00000039062,Anpep,Gene Expression,0.004250903973697708,0.45039264785433764,0.6480731204310347,121,0.04913282031492941,105
ENSMUSG00000070034,Sp110,Gene Expression,0.004244245975983008,0.4478277976732341,0.6451699724659675,64,0.028594535118857223,62
ENSMUSG00000097307,Gm26834,Gene Expression,0.004243409156427351,0.43520654494233657,0.6304538255322086,17,0.005461232289115005,17
ENSMUSG00000028886,Eya3,Gene Expression,0.0042433249278515375,0.4544385849776367,0.6528766645325589,580,0.1916563209990805,503
ENSMUSG00000042015,Wdr41,Gene Expression,0.0042389547055388084,0.455156289347189,0.6537243463146215,1076,0.36666340874924763,861
ENSMUSG00000092042,Gm17163,Gene Expression,0.004238616094008101,0.4047343323361363,0.5930309512190257,8,0.0024670660230862187,7
ENSMUSG00000115912,Gm35569,Gene Expression,0.004236742523093394,0.4505968073598394,0.6483229269091567,65,0.02142089574248454,64
ENSMUSG00000116733,6330408M09Rik,Gene Expression,0.004233171165068176,0.4373755963793542,0.6329478676190858,17,0.005892490907978686,17
ENSMUSG00000113666,Gm35725,Gene Expression,0.004230286181425265,0.4442376241347825,0.6408678872715309,24,0.006740469400406171,23
ENSMUSG00000041565,L3mbtl4,Gene Expression,0.004226972914844482,0.440628441470317,0.6367867172733312,24,0.007890203666242844,22
ENSMUSG00000087413,Gm11266,Gene Expression,0.004226631411852556,0.45476611250008503,0.6532906518139359,174,0.058647728671039366,165
ENSMUSG00000110605,Gm32856,Gene Expression,0.0042248819386451275,0.45185715263622384,0.6498719509382112,64,0.0214372643904128,61
ENSMUSG00000114961,A930002C04Rik,Gene Expression,0.004223389267041761,0.4363347787733196,0.6317741418253509,15,0.0047004564806265945,15
ENSMUSG00000041483,Zfp281,Gene Expression,0.004223166974390012,0.45672535601626585,0.6554963330191517,1292,0.4424273060660068,956
ENSMUSG00000066442,Mthfs,Gene Expression,0.004215214189230601,0.45704041997844014,0.6558154542134341,484,0.17448669029019337,435
ENSMUSG00000037287,Tbcel,Gene Expression,0.0042142359360814756,0.4574929175140121,0.656375985569931,1046,0.37793239936251244,854
ENSMUSG00000030871,Ears2,Gene Expression,0.004212366997112261,0.45635524166459884,0.6550094408768652,210,0.07106192813094522,198
ENSMUSG00000025102,3110040N11Rik,Gene Expression,0.004206645581371826,0.4579982947321106,0.6569234074018331,452,0.149774642163571,403
ENSMUSG00000025354,Dnajc14,Gene Expression,0.004198505911266979,0.4592635598363608,0.6585156758977982,1843,0.6155170201442279,1281
ENSMUSG00000040420,Cdh18,Gene Expression,0.004198498570452205,0.4551826464890838,0.6537243463146215,86,0.027144368331620657,83
ENSMUSG00000114853,D030051J21Rik,Gene Expression,0.004197932132296728,0.44634543849527675,0.6433838167577958,26,0.009000381430580559,24
ENSMUSG00000010307,Tmem86a,Gene Expression,0.004188580151431133,0.46008744811247704,0.6595187609021126,1050,0.3753565402745456,861
ENSMUSG00000112477,Gm48657,Gene Expression,0.004187981037991512,0.37035797941293747,0.5496829403498354,8,0.00323488495905883,6
ENSMUSG00000006784,Ttc25,Gene Expression,0.004185722968308549,0.4544008268411561,0.652866617900892,54,0.018848423602108283,54
ENSMUSG00000003208,Yju2,Gene Expression,0.004183510880879648,0.46019058459090556,0.6596028672035071,487,0.17614120778478795,439
ENSMUSG00000090336,Cfap97d2,Gene Expression,0.004180013377055932,0.4560675869695092,0.6547737137595532,57,0.023034243680768555,56
ENSMUSG00000038215,Cep44,Gene Expression,0.004179979715413482,0.46020828668842784,0.6596028672035071,360,0.12480235177162839,331
ENSMUSG00000031592,Pcm1,Gene Expression,0.004179545277707108,0.4607677344003347,0.6602263397508104,752,0.2591211369701742,627
ENSMUSG00000008496,Pou2f2,Gene Expression,0.004174763106642323,0.460719011634267,0.6602011037808616,356,0.11664895699452923,305
ENSMUSG00000097318,1700007L15Rik,Gene Expression,0.004171665039873743,0.45769279721333067,0.6565739775342453,70,0.026029802225500533,69
ENSMUSG00000030895,Hpx,Gene Expression,0.004169945013237467,0.45351415148019925,0.6518133293979891,36,0.010673476751095553,35
ENSMUSG00000060601,Nr1h2,Gene Expression,0.00416524981152558,0.46256294563616085,0.662351435178473,2661,0.9207992317945437,1618
ENSMUSG00000105987,AI506816,Gene Expression,0.004156866257001739,0.4619200124220475,0.6616540387180743,243,0.10660940588745325,226
ENSMUSG00000033088,Triobp,Gene Expression,0.0041550156272429535,0.4625136371920493,0.6623255209428759,285,0.1103531718851403,269
ENSMUSG00000073733,Cplane2,Gene Expression,0.004154172629912369,0.41527205609992435,0.6063360604442338,6,0.0017241082807789398,6
ENSMUSG00000028229,Rmdn1,Gene Expression,0.00414667358182974,0.46380451387879273,0.6639052673876465,458,0.15156387467897753,396
ENSMUSG00000026822,Lcn2,Gene Expression,0.004145470571837489,0.46031398579640337,0.6597098056720115,106,0.04796787390690247,88
ENSMUSG00000009772,Nuak2,Gene Expression,0.004145154962576783,0.45229638136499517,0.6503714262736524,37,0.014828836012285913,35
ENSMUSG00000035298,Klhl35,Gene Expression,0.004143652694989385,0.4596646692185793,0.6590462769736822,74,0.023568758066273038,74
ENSMUSG00000043998,Mgat2,Gene Expression,0.0041392904520536605,0.4650947697293195,0.6653931172673019,1504,0.48648603471002255,1072
ENSMUSG00000039774,Galnt12,Gene Expression,0.004133508836259893,0.46219702707708943,0.6619640339146108,90,0.029890069228328684,86
ENSMUSG00000025465,Echs1,Gene Expression,0.00412496952063598,0.46657189759568407,0.6672814556461795,3402,1.2139379188599027,1879
ENSMUSG00000092626,9130230N09Rik,Gene Expression,0.0041238444791230925,0.46378492640524205,0.6639052673876465,107,0.03870817972637573,105
ENSMUSG00000027364,Usp50,Gene Expression,0.004119106361086039,0.466879995318654,0.6674971623430005,742,0.24802212943200555,637
ENSMUSG00000034334,Fam151b,Gene Expression,0.004115212324054216,0.46712921744454805,0.6676353488071122,586,0.19564036557551887,508
ENSMUSG00000068697,Myoz1,Gene Expression,0.004106032278778807,0.33454283289867415,0.5036059769413892,3,0.002422922660965286,3
ENSMUSG00000041143,Tmco4,Gene Expression,0.0041050538915097,0.4656423521656108,0.6661316135436448,118,0.04446620435962563,116
ENSMUSG00000073236,2500004C02Rik,Gene Expression,0.004104899586790487,0.4678093816525739,0.6684656176721615,388,0.13195852405636932,345
ENSMUSG00000028391,Wdr31,Gene Expression,0.0041033921896107715,0.46719687713989044,0.6676353488071122,202,0.06750609114217594,193
ENSMUSG00000037525,Bcdin3d,Gene Expression,0.004097338894076223,0.4684006435749599,0.6689951579825161,323,0.10826680975238338,295
ENSMUSG00000102862,Gm37640,Gene Expression,0.004097079761006441,0.44276901795735,0.6390533449005593,14,0.004787989943990992,14
ENSMUSG00000046101,Mcmdc2,Gene Expression,0.0040901560599731655,0.4667286658466643,0.6674157020169854,85,0.026779835782568456,84
ENSMUSG00000022828,Gtf2e1,Gene Expression,0.004084184568657868,0.47030141696194505,0.6713033140074954,643,0.22003124646677866,555
ENSMUSG00000103034,Gm8797,Gene Expression,0.004083763777959394,0.47004641147335624,0.6709844543169712,440,0.14995571303097863,402
ENSMUSG00000029771,Irf5,Gene Expression,0.0040794287520388925,0.46881274615623214,0.6694936262571604,137,0.0505517966972512,131
ENSMUSG00000117957,Gm50334,Gene Expression,0.004077556908356957,0.3511707547202967,0.5248810079051585,4,0.0014167708271934823,4
ENSMUSG00000047749,Zc3hav1l,Gene Expression,0.004076586819713503,0.4698330419007595,0.6707249903919286,169,0.05512887042489582,162
ENSMUSG00000047344,Lancl3,Gene Expression,0.004076280172344962,0.4625983431700966,0.6623574280016612,35,0.01200881062717684,34
ENSMUSG00000097934,6720483E21Rik,Gene Expression,0.004072368697131057,0.4639233466915118,0.6640305773735716,39,0.011599039312124151,38
ENSMUSG00000021281,Tnfaip2,Gene Expression,0.004071194526428065,0.4567888641376441,0.6555431450507165,20,0.006695033384510739,19
ENSMUSG00000017204,Gsdma,Gene Expression,0.0040702615857206356,0.42460672074750505,0.6176282967292346,7,0.0022863661439304055,7
ENSMUSG00000021318,Gli3,Gene Expression,0.004069835974847846,0.47134466736920055,0.6724758092135138,374,0.13693662795713646,343
ENSMUSG00000006179,Prss16,Gene Expression,0.004067689932041317,0.4630036788509402,0.6628483484379546,34,0.010020034299889994,34
ENSMUSG00000022032,Scara5,Gene Expression,0.004066583642426982,0.4449472081906847,0.6416734424066952,16,0.006690885817173357,14
ENSMUSG00000078880,Gm14308,Gene Expression,0.004065930843205081,0.46685509011947435,0.6674971623430005,65,0.02151504439432408,64
ENSMUSG00000117896,AA387883,Gene Expression,0.004064877629514565,0.4678422246801106,0.6684675363544726,95,0.03608433042582502,89
ENSMUSG00000115373,Gm49194,Gene Expression,0.004064432395501955,0.4568366548312275,0.6555673960084851,27,0.009935906608222893,27
ENSMUSG00000001018,Snapin,Gene Expression,0.004064256153066773,0.47262028685752,0.6739785704860851,2730,0.9987999664116861,1644
ENSMUSG00000019297,Nop9,Gene Expression,0.004063062464586408,0.4721061889011642,0.6734120699618762,480,0.16517539050585162,431
ENSMUSG00000048732,Klhl11,Gene Expression,0.004060031991747162,0.46418002417269033,0.6643083553391328,44,0.018331430321806286,43
ENSMUSG00000023143,Nagpa,Gene Expression,0.004059603147207108,0.47237958516358347,0.6736805898357798,436,0.154139167493472,400
ENSMUSG00000111364,Gm36745,Gene Expression,0.004055896083815412,0.3584354256698967,0.5341543657402302,3,0.001698918979393369,3
ENSMUSG00000027932,Slc27a3,Gene Expression,0.004049633384861147,0.47237122730537484,0.6736805898357798,163,0.053761733697355325,153
ENSMUSG00000087556,Gm15764,Gene Expression,0.004049324394807784,0.4578613051580267,0.6567713097714265,19,0.006971737166519895,19
ENSMUSG00000086693,A730081D07Rik,Gene Expression,0.004044826549251969,0.472127834545629,0.6734120699618762,122,0.03626374193143605,116
ENSMUSG00000047777,Phf13,Gene Expression,0.004036625899217271,0.4748462025357112,0.6766526500141236,402,0.1288011993413595,376
ENSMUSG00000112980,D430020J02Rik,Gene Expression,0.0040351818748662815,0.46917415606025603,0.6699195778330435,46,0.015210683165472314,45
ENSMUSG00000113960,4933412O06Rik,Gene Expression,0.004031699871498712,0.46804125460809853,0.6686168605882504,56,0.018100584145555015,52
ENSMUSG00000029627,Zkscan14,Gene Expression,0.004028042710893864,0.4756662681783279,0.6774752499275549,423,0.1433981397485356,386
ENSMUSG00000055471,Alk,Gene Expression,0.004024817665106178,0.4732827881257955,0.6746966308489525,93,0.031529608418257915,87
ENSMUSG00000028540,Dph2,Gene Expression,0.00402319009197624,0.4762458036872712,0.6780551627002739,507,0.17204946054751344,445
ENSMUSG00000075514,Gm13375,Gene Expression,0.00402131282391499,0.47429360579785884,0.6759559844618107,132,0.046201284514302186,124
ENSMUSG00000062012,Zfp13,Gene Expression,0.004019858837070248,0.47649397265188753,0.678317474585477,427,0.13617821574399544,375
ENSMUSG00000020946,Gosr2,Gene Expression,0.004019840798253567,0.4771008318568395,0.6789165607763706,2786,0.9495146287385512,1652
ENSMUSG00000030946,Lhpp,Gene Expression,0.004015786720595949,0.47712211264976845,0.6789165607763706,696,0.25546857026629055,586
ENSMUSG00000097187,Gm19426,Gene Expression,0.004014285022493084,0.47277360735635976,0.6741066130289128,74,0.03043737827575963,71
ENSMUSG00000110611,Gm20163,Gene Expression,0.004003049781998545,0.430296227641739,0.6244061984946214,10,0.0037828652471827763,10
ENSMUSG00000023994,Nfya,Gene Expression,0.003995387960897198,0.479237367104838,0.6814914003438831,696,0.23868434978732722,594
ENSMUSG00000045968,Teddm2,Gene Expression,0.003993898838527024,0.47735705766871006,0.6790905759058589,131,0.04225603929664658,122
ENSMUSG00000020453,Patz1,Gene Expression,0.0039932500901291535,0.4796771365713157,0.682037335261979,1279,0.4515908820077797,994
ENSMUSG00000109179,Gm35339,Gene Expression,0.003992949287039377,0.47638758935388603,0.6782115278195904,95,0.030283485240438016,92
ENSMUSG00000084843,B230312C02Rik,Gene Expression,0.003984006890092005,0.4803070075426157,0.6826922308815705,591,0.2134804298569615,516
ENSMUSG00000045662,Henmt1,Gene Expression,0.003981251216240198,0.4766256419953887,0.6784138942104865,67,0.021865812514442536,67
ENSMUSG00000030498,Gas2,Gene Expression,0.003981211108365561,0.4801394888468926,0.6824998387581156,398,0.138830647243043,352
ENSMUSG00000035293,G2e3,Gene Expression,0.0039740525584049365,0.4810674201469638,0.6835899104686433,441,0.1473627324229047,392
ENSMUSG00000022144,Gdnf,Gene Expression,0.003973923511528234,0.47046986833336213,0.671498592675698,28,0.009951050856555487,27
ENSMUSG00000055799,Tcf7l1,Gene Expression,0.003971551832887415,0.47968555811625446,0.682037335261979,184,0.07710593461348976,171
ENSMUSG00000025766,D3Ertd751e,Gene Expression,0.0039675670416773985,0.4815327721753837,0.6840221539817805,342,0.12216117330156645,312
ENSMUSG00000015363,Trabd,Gene Expression,0.003967456816296119,0.4821115614296636,0.6846610081709759,792,0.28108146096929804,667
ENSMUSG00000097089,Gm26879,Gene Expression,0.003965958163819154,0.47480179959426616,0.6766348122483328,44,0.014657593746268965,42
ENSMUSG00000038838,Vars2,Gene Expression,0.003961767289782599,0.4826522718031834,0.6852454579471033,677,0.22281968879641534,574
ENSMUSG00000097536,2610037D02Rik,Gene Expression,0.0039536518773371524,0.4683302663848288,0.6689396636570271,32,0.015210475883636772,31
ENSMUSG00000021592,Arsk,Gene Expression,0.003953107172391332,0.48277270018966556,0.6853184201035449,291,0.1103463402196361,262
ENSMUSG00000013611,Snx31,Gene Expression,0.00394452220872359,0.45505472529647095,0.6536291001432524,9,0.002525761129728261,9
ENSMUSG00000115867,Gm17753,Gene Expression,0.003943471491996699,0.4781856329092662,0.6801781162254533,49,0.01735059013045323,48
ENSMUSG00000028651,Ppie,Gene Expression,0.003938012378259024,0.48506244064506365,0.6879605086428305,729,0.2614658920948906,626
ENSMUSG00000025184,R3hcc1l,Gene Expression,0.003935581132169099,0.48494466299858896,0.6879231864838835,437,0.15473954810775506,393
ENSMUSG00000017446,C1qtnf1,Gene Expression,0.003934424940848563,0.4759445734793628,0.6776717521340284,33,0.014205843588966961,33
ENSMUSG00000020228,Helb,Gene Expression,0.003933013406754092,0.4812486391033588,0.6837558496526766,108,0.042986541272950145,104
ENSMUSG00000099098,1110035H17Rik,Gene Expression,0.003931426079231007,0.47713875818381757,0.6789165607763706,31,0.009174307378495651,30
